parsing_datetime,code,type,strike,T,bid,ask,BA,volume,mid,spread_pct,moneyness,expiration_date,is_quoted,abs_mny_distance,IV_mid
2026-02-25 23:07:50.237307,SR125CO0,PUT,125.0,4.06,0.0,0.0,317.07,0,0.0,,2.53656,2030-03-19,False,1.5365600000000001,
2026-02-25 23:07:50.714996,SR300CR9,PUT,300.0,3.313,0.0,0.0,317.06,0,0.0,,1.0568666666666666,2029-06-20,False,0.05686666666666662,
2026-02-25 23:07:51.182599,SR105CL9,CALL,105.0,3.811,0.0,0.0,317.07,0,0.0,,3.0197142857142856,2029-12-18,False,2.0197142857142856,
2026-02-25 23:07:51.646306,SR355CC9,CALL,355.0,3.064,0.0,0.0,317.07,0,0.0,,0.8931549295774648,2029-03-21,False,0.10684507042253522,
2026-02-25 23:07:52.115936,SR300CL7,CALL,300.0,1.799,0.0,0.0,317.07,0,0.0,,1.0569,2027-12-15,False,0.05689999999999995,
2026-02-25 23:07:52.638492,SR175CI8,CALL,175.0,2.565,0.0,0.0,317.07,0,0.0,,1.8118285714285711,2028-09-19,False,0.8118285714285711,
2026-02-25 23:07:53.106309,SR310CU8,PUT,310.0,2.565,0.0,0.0,317.07,0,0.0,,1.0228064516129032,2028-09-19,False,0.022806451612903178,
2026-02-25 23:07:53.581626,SR225CI9,CALL,225.0,3.562,0.0,0.0,317.07,0,0.0,,1.4092,2029-09-18,False,0.4092,
2026-02-25 23:07:54.053779,SR160CF9,CALL,160.0,3.313,0.0,0.0,317.07,0,0.0,,1.9816875,2029-06-20,False,0.9816875,
2026-02-25 23:07:54.531536,SR205CU9,PUT,205.0,3.562,0.0,0.0,317.07,0,0.0,,1.5466829268292683,2029-09-18,False,0.5466829268292683,
2026-02-25 23:07:55.007115,SR130CC9,CALL,130.0,3.064,0.0,0.0,317.07,0,0.0,,2.439,2029-03-21,False,1.439,
2026-02-25 23:07:55.503176,SR225CC8,CALL,225.0,2.048,0.0,0.0,317.07,0,0.0,,1.4092,2028-03-14,False,0.4092,
2026-02-25 23:07:55.970635,SR220CX7,PUT,220.0,1.799,0.0,0.0,317.07,0,0.0,,1.4412272727272728,2027-12-15,False,0.4412272727272728,
2026-02-25 23:07:56.451370,SR110CO0,PUT,110.0,4.06,0.0,0.0,317.07,0,0.0,,2.8824545454545456,2030-03-19,False,1.8824545454545456,
2026-02-25 23:07:56.927176,SR120CU8,PUT,120.0,2.565,0.0,0.0,317.07,0,0.0,,2.64225,2028-09-19,False,1.6422500000000002,
2026-02-25 23:07:57.397367,SR200CC9,CALL,200.0,3.064,0.0,0.0,317.07,0,0.0,,1.58535,2029-03-21,False,0.58535,
2026-02-25 23:07:57.859692,SR220CR8,PUT,220.0,2.316,0.0,0.0,317.07,0,0.0,,1.4412272727272728,2028-06-20,False,0.4412272727272728,
2026-02-25 23:07:58.388121,SR160CO8,PUT,160.0,2.048,0.0,0.0,317.07,0,0.0,,1.9816875,2028-03-14,False,0.9816875,
2026-02-25 23:07:58.863209,SR320CC6B,CALL,320.0,0.036,3.0,4.28,317.07,2,3.64,0.3516483516483517,0.99084375,2026-03-11,True,0.009156249999999977,0.17884414655162836
2026-02-25 23:07:59.332564,SR245CO8,PUT,245.0,2.048,0.0,0.0,317.07,0,0.0,,1.2941632653061224,2028-03-14,False,0.29416326530612236,
2026-02-25 23:07:59.807211,SR155CF8,CALL,155.0,2.316,0.0,0.0,317.07,0,0.0,,2.0456129032258064,2028-06-20,False,1.0456129032258064,
2026-02-25 23:08:00.265952,SR340CL7,CALL,340.0,1.799,0.0,0.0,317.07,0,0.0,,0.9325588235294118,2027-12-15,False,0.06744117647058823,
2026-02-25 23:08:00.738534,SR300CX8,PUT,300.0,2.815,0.0,0.0,317.07,0,0.0,,1.0569,2028-12-20,False,0.05689999999999995,
2026-02-25 23:08:01.199624,SR140CC8,CALL,140.0,2.048,0.0,0.0,317.07,0,0.0,,2.2647857142857144,2028-03-14,False,1.2647857142857144,
2026-02-25 23:08:01.665958,SR330CC6A,CALL,330.0,0.016,0.23,0.41,317.07,33465,0.32,0.5624999999999999,0.9608181818181818,2026-03-03,True,0.039181818181818207,0.21361302100084642
2026-02-25 23:08:02.132614,SR330CR8,PUT,330.0,2.316,0.0,0.0,317.07,0,0.0,,0.9608181818181818,2028-06-20,False,0.039181818181818207,
2026-02-25 23:08:02.601516,SR325CF9,CALL,325.0,3.313,0.0,0.0,317.07,0,0.0,,0.9756,2029-06-20,False,0.024399999999999977,
2026-02-25 23:08:03.066616,SR75CL9,CALL,75.0,3.811,0.0,0.0,317.07,0,0.0,,4.2276,2029-12-18,False,3.2276,
2026-02-25 23:08:03.531509,SR355CF8,CALL,355.0,2.316,0.0,0.0,317.07,0,0.0,,0.8931549295774648,2028-06-20,False,0.10684507042253522,
2026-02-25 23:08:04.003514,SR235CC8,CALL,235.0,2.048,0.0,0.0,317.07,0,0.0,,1.3492340425531917,2028-03-14,False,0.3492340425531917,
2026-02-25 23:08:04.484225,SR290CC8,CALL,290.0,2.048,0.0,0.0,317.07,0,0.0,,1.0933448275862068,2028-03-14,False,0.09334482758620677,
2026-02-25 23:08:04.955014,SR140CR8,PUT,140.0,2.316,0.0,0.0,317.07,0,0.0,,2.2647857142857144,2028-06-20,False,1.2647857142857144,
2026-02-25 23:08:05.439009,SR320CC0,CALL,320.0,4.06,0.0,0.0,317.07,0,0.0,,0.99084375,2030-03-19,False,0.009156249999999977,
2026-02-25 23:08:05.906457,SR205CU8,PUT,205.0,2.565,0.0,0.0,317.07,0,0.0,,1.5466829268292683,2028-09-19,False,0.5466829268292683,
2026-02-25 23:08:06.376872,SR160CU8,PUT,160.0,2.565,0.0,0.0,317.07,0,0.0,,1.9816875,2028-09-19,False,0.9816875,
2026-02-25 23:08:06.844636,SR135CI8,CALL,135.0,2.565,0.0,0.0,317.07,0,0.0,,2.3486666666666665,2028-09-19,False,1.3486666666666665,
2026-02-25 23:08:07.306515,SR295CX7,PUT,295.0,1.799,0.0,0.0,317.07,0,0.0,,1.0748135593220338,2027-12-15,False,0.07481355932203382,
2026-02-25 23:08:07.768895,SR280CX8,PUT,280.0,2.815,0.0,0.0,317.07,0,0.0,,1.1323928571428572,2028-12-20,False,0.1323928571428572,
2026-02-25 23:08:08.233447,SR335CL7,CALL,335.0,1.799,0.0,0.0,317.08,0,0.0,,0.9465074626865672,2027-12-15,False,0.05349253731343284,
2026-02-25 23:08:08.697125,SR240CR8,PUT,240.0,2.316,0.0,0.0,317.07,0,0.0,,1.321125,2028-06-20,False,0.3211250000000001,
2026-02-25 23:08:09.167217,SR310CI6,CALL,310.0,0.553,15.0,0.0,317.07,0,7.5,-2.0,1.0228064516129032,2026-09-15,False,0.022806451612903178,
2026-02-25 23:08:09.649483,SR290CC6,CALL,290.0,0.055,29.75,30.33,317.07,699,30.04,0.0193075898801597,1.0933448275862068,2026-03-18,True,0.09334482758620677,0.3018523760323195
2026-02-25 23:08:10.122371,SR320CO6A,PUT,320.0,0.016,3.6,4.13,317.07,3282,3.865,0.1371280724450193,0.99084375,2026-03-03,True,0.009156249999999977,0.1611721186668109
2026-02-25 23:08:10.589184,SR115CC9,CALL,115.0,3.064,0.0,0.0,317.07,0,0.0,,2.7571304347826087,2029-03-21,False,1.7571304347826087,
2026-02-25 23:08:11.054351,SR325CC0,CALL,325.0,4.06,0.0,0.0,317.07,0,0.0,,0.9756,2030-03-19,False,0.024399999999999977,
2026-02-25 23:08:11.538033,SR115CC8,CALL,115.0,2.048,0.0,0.0,317.07,0,0.0,,2.7571304347826087,2028-03-14,False,1.7571304347826087,
2026-02-25 23:08:12.020557,SR215CL9,CALL,215.0,3.811,0.0,0.0,317.07,0,0.0,,1.4747441860465116,2029-12-18,False,0.4747441860465116,
2026-02-25 23:08:12.484254,SR235CF8,CALL,235.0,2.316,0.0,0.0,317.07,0,0.0,,1.3492340425531917,2028-06-20,False,0.3492340425531917,
2026-02-25 23:08:12.959639,SR345CL8,CALL,345.0,2.815,0.0,0.0,317.07,0,0.0,,0.9190434782608696,2028-12-20,False,0.08095652173913037,
2026-02-25 23:08:13.430639,SR250CC6,CALL,250.0,0.055,7.5,75.0,317.07,0,41.25,1.6363636363636365,1.26828,2026-03-18,True,0.2682800000000001,
2026-02-25 23:08:13.899123,SR245CO9,PUT,245.0,3.064,0.0,0.0,317.08,0,0.0,,1.294204081632653,2029-03-21,False,0.294204081632653,
2026-02-25 23:08:14.355643,SR360CX8,PUT,360.0,2.815,0.0,0.0,317.08,0,0.0,,0.8807777777777778,2028-12-20,False,0.11922222222222223,
2026-02-25 23:08:14.828892,SR315CF8,CALL,315.0,2.316,0.0,0.0,317.08,0,0.0,,1.0066031746031745,2028-06-20,False,0.0066031746031745,
2026-02-25 23:08:15.295244,SR355CU9,PUT,355.0,3.562,0.0,0.0,317.08,0,0.0,,0.8931830985915492,2029-09-18,False,0.10681690140845079,
2026-02-25 23:08:15.754466,SR220CI9,CALL,220.0,3.562,0.0,0.0,317.08,0,0.0,,1.4412727272727273,2029-09-18,False,0.44127272727272726,
2026-02-25 23:08:16.223814,SR230CU9,PUT,230.0,3.562,0.0,0.0,317.08,0,0.0,,1.378608695652174,2029-09-18,False,0.3786086956521739,
2026-02-25 23:08:16.682650,SR100CL9,CALL,100.0,3.811,0.0,0.0,317.08,0,0.0,,3.1708,2029-12-18,False,2.1708,
2026-02-25 23:08:17.150672,SR140CF8,CALL,140.0,2.316,0.0,0.0,317.08,0,0.0,,2.2648571428571427,2028-06-20,False,1.2648571428571427,
2026-02-25 23:08:17.622816,SR290CP6,PUT,290.0,0.131,0.0,0.72,317.08,5000,0.36,2.0,1.0933793103448275,2026-04-14,False,0.09337931034482749,0.17496361135487734
2026-02-25 23:08:18.091027,SR115CL9,CALL,115.0,3.811,0.0,0.0,317.08,0,0.0,,2.757217391304348,2029-12-18,False,1.7572173913043478,
2026-02-25 23:08:18.566001,SR135CC8,CALL,135.0,2.048,0.0,0.0,317.08,0,0.0,,2.348740740740741,2028-03-14,False,1.348740740740741,
2026-02-25 23:08:19.036416,SR130CO8,PUT,130.0,2.048,0.0,0.0,317.08,0,0.0,,2.439076923076923,2028-03-14,False,1.439076923076923,
2026-02-25 23:08:19.503169,SR330CX8,PUT,330.0,2.815,0.0,0.0,317.08,0,0.0,,0.9608484848484848,2028-12-20,False,0.03915151515151516,
2026-02-25 23:08:19.974505,SR205CF8,CALL,205.0,2.316,0.0,0.0,317.08,0,0.0,,1.546731707317073,2028-06-20,False,0.546731707317073,
2026-02-25 23:08:20.446631,SR380CX8,PUT,380.0,2.815,0.0,0.0,317.08,0,0.0,,0.834421052631579,2028-12-20,False,0.16557894736842105,
2026-02-25 23:08:20.908811,SR310CL8,CALL,310.0,2.815,0.0,0.0,317.08,0,0.0,,1.0228387096774194,2028-12-20,False,0.02283870967741941,
2026-02-25 23:08:21.373318,SR350CC6,CALL,350.0,0.055,0.06,0.62,317.08,0,0.3399999999999999,1.647058823529412,0.905942857142857,2026-03-18,True,0.09405714285714295,0.23117585879976865
2026-02-25 23:08:21.849925,SR195CL9,CALL,195.0,3.811,0.0,0.0,317.08,0,0.0,,1.626051282051282,2029-12-18,False,0.626051282051282,
2026-02-25 23:08:22.314021,SR200CC0,CALL,200.0,4.06,0.0,0.0,317.08,0,0.0,,1.5854,2030-03-19,False,0.5853999999999999,
2026-02-25 23:08:22.779619,SR85CR9,PUT,85.0,3.313,0.0,0.0,317.07,0,0.0,,3.730235294117647,2029-06-20,False,2.730235294117647,
2026-02-25 23:08:23.251952,SR330CL9,CALL,330.0,3.811,0.0,0.0,317.07,0,0.0,,0.9608181818181818,2029-12-18,False,0.039181818181818207,
2026-02-25 23:08:23.727265,SR320CF8,CALL,320.0,2.316,0.0,0.0,317.07,0,0.0,,0.99084375,2028-06-20,False,0.009156249999999977,
2026-02-25 23:08:24.190590,SR190CX9,PUT,190.0,3.811,0.0,0.0,317.07,0,0.0,,1.6687894736842106,2029-12-18,False,0.6687894736842106,
2026-02-25 23:08:24.666513,SR220CF8,CALL,220.0,2.316,0.0,0.0,317.07,0,0.0,,1.4412272727272728,2028-06-20,False,0.4412272727272728,
2026-02-25 23:08:25.143253,SR375CR9,PUT,375.0,3.313,0.0,0.0,317.07,0,0.0,,0.8455199999999999,2029-06-20,False,0.15448000000000006,
2026-02-25 23:08:25.611653,SR370CP6,PUT,370.0,0.131,0.0,0.0,317.07,0,0.0,,0.856945945945946,2026-04-14,False,0.14305405405405403,
2026-02-25 23:08:26.077192,SR110CI9,CALL,110.0,3.562,0.0,0.0,317.07,0,0.0,,2.8824545454545456,2029-09-18,False,1.8824545454545456,
2026-02-25 23:08:26.543362,SR115CI8,CALL,115.0,2.565,0.0,0.0,317.07,0,0.0,,2.7571304347826087,2028-09-19,False,1.7571304347826087,
2026-02-25 23:08:27.012421,SR270CC6B,CALL,270.0,0.036,2.44,979.2,317.07,0,490.8200000000001,1.9900574548714391,1.1743333333333332,2026-03-11,True,0.17433333333333323,
2026-02-25 23:08:27.492608,SR375CI8,CALL,375.0,2.565,0.0,0.0,317.07,0,0.0,,0.8455199999999999,2028-09-19,False,0.15448000000000006,
2026-02-25 23:08:27.985503,SR270CC9,CALL,270.0,3.064,0.0,0.0,317.08,0,0.0,,1.1743703703703705,2029-03-21,False,0.1743703703703705,
2026-02-25 23:08:28.463282,SR135CO9,PUT,135.0,3.064,0.0,0.0,317.08,0,0.0,,2.348740740740741,2029-03-21,False,1.348740740740741,
2026-02-25 23:08:28.944348,SR310CO0,PUT,310.0,4.06,0.0,0.0,317.08,0,0.0,,1.0228387096774194,2030-03-19,False,0.02283870967741941,
2026-02-25 23:08:29.411851,SR280CC6B,CALL,280.0,0.036,1.95,782.8,317.07,0,392.375,1.9900605288308375,1.1323928571428572,2026-03-11,True,0.1323928571428572,
2026-02-25 23:08:29.878228,SR290CU6,PUT,290.0,0.553,0.0,0.0,317.07,0,0.0,,1.0933448275862068,2026-09-15,False,0.09334482758620677,
2026-02-25 23:08:30.352007,SR320CI6,CALL,320.0,0.553,6.0,0.0,317.07,0,3.0,-2.0,0.99084375,2026-09-15,False,0.009156249999999977,
2026-02-25 23:08:30.876264,SR305CC9,CALL,305.0,3.064,0.0,0.0,317.07,0,0.0,,1.039573770491803,2029-03-21,False,0.039573770491803106,
2026-02-25 23:08:31.467372,SR225CX8,PUT,225.0,2.815,0.0,0.0,317.07,0,0.0,,1.4092,2028-12-20,False,0.4092,
2026-02-25 23:08:31.928132,SR85CL9,CALL,85.0,3.811,0.0,0.0,317.07,0,0.0,,3.730235294117647,2029-12-18,False,2.730235294117647,
2026-02-25 23:08:32.396154,SR360CC8,CALL,360.0,2.048,0.0,0.0,317.07,0,0.0,,0.88075,2028-03-14,False,0.11924999999999997,
2026-02-25 23:08:32.865951,SR145CU8,PUT,145.0,2.565,0.0,0.0,317.07,0,0.0,,2.1866896551724135,2028-09-19,False,1.1866896551724135,
2026-02-25 23:08:33.332713,SR320CX9,PUT,320.0,3.811,0.0,0.0,317.07,0,0.0,,0.99084375,2029-12-18,False,0.009156249999999977,
2026-02-25 23:08:33.799369,SR365CO8,PUT,365.0,2.048,0.0,0.0,317.07,0,0.0,,0.8686849315068493,2028-03-14,False,0.13131506849315067,
2026-02-25 23:08:34.278382,SR355CI9,CALL,355.0,3.562,0.0,0.0,317.07,0,0.0,,0.8931549295774648,2029-09-18,False,0.10684507042253522,
2026-02-25 23:08:34.753995,SR95CC9,CALL,95.0,3.064,0.0,0.0,317.07,0,0.0,,3.337578947368421,2029-03-21,False,2.337578947368421,
2026-02-25 23:08:35.227574,SR140CC9,CALL,140.0,3.064,0.0,0.0,317.07,0,0.0,,2.2647857142857144,2029-03-21,False,1.2647857142857144,
2026-02-25 23:08:35.698345,SR325CL8,CALL,325.0,2.815,0.0,0.0,317.07,0,0.0,,0.9756,2028-12-20,False,0.024399999999999977,
2026-02-25 23:08:36.175346,SR275CL9,CALL,275.0,3.811,0.0,0.0,317.07,0,0.0,,1.152981818181818,2029-12-18,False,0.1529818181818181,
2026-02-25 23:08:36.654832,SR400CI9,CALL,400.0,3.562,0.0,0.0,317.07,0,0.0,,0.792675,2029-09-18,False,0.20732499999999998,
2026-02-25 23:08:37.145397,SR195CL8,CALL,195.0,2.815,0.0,0.0,317.07,0,0.0,,1.626,2028-12-20,False,0.6259999999999999,
2026-02-25 23:08:37.616041,SR265CC0,CALL,265.0,4.06,0.0,0.0,317.07,0,0.0,,1.1964905660377358,2030-03-19,False,0.19649056603773585,
2026-02-25 23:08:38.088116,SR210CF9,CALL,210.0,3.313,0.0,0.0,317.07,0,0.0,,1.5098571428571428,2029-06-20,False,0.5098571428571428,
2026-02-25 23:08:38.562934,SR230CO8,PUT,230.0,2.048,0.0,0.0,317.07,0,0.0,,1.3785652173913043,2028-03-14,False,0.37856521739130433,
2026-02-25 23:08:39.035189,SR350CX9,PUT,350.0,3.811,0.0,0.0,317.07,0,0.0,,0.9059142857142856,2029-12-18,False,0.09408571428571444,
2026-02-25 23:08:39.497579,SR325CC9,CALL,325.0,3.064,0.0,0.0,317.07,0,0.0,,0.9756,2029-03-21,False,0.024399999999999977,
2026-02-25 23:08:39.967308,SR225CF8,CALL,225.0,2.316,0.0,0.0,317.1,0,0.0,,1.409333333333333,2028-06-20,False,0.4093333333333331,
2026-02-25 23:08:40.436645,SR300CF9,CALL,300.0,3.313,0.0,0.0,317.1,0,0.0,,1.0570000000000002,2029-06-20,False,0.05700000000000016,
2026-02-25 23:08:40.902771,SR215CO8,PUT,215.0,2.048,0.0,0.0,317.1,0,0.0,,1.4748837209302326,2028-03-14,False,0.47488372093023257,
2026-02-25 23:08:41.365528,SR190CU9,PUT,190.0,3.562,0.0,0.0,317.1,0,0.0,,1.6689473684210527,2029-09-18,False,0.6689473684210527,
2026-02-25 23:08:41.838012,SR275CO8,PUT,275.0,2.048,0.0,0.0,317.1,0,0.0,,1.1530909090909092,2028-03-14,False,0.15309090909090917,
2026-02-25 23:08:42.308294,SR145CC9,CALL,145.0,3.064,0.0,0.0,317.1,0,0.0,,2.186896551724138,2029-03-21,False,1.1868965517241379,
2026-02-25 23:08:42.768914,SR340CL8,CALL,340.0,2.815,0.0,0.0,317.1,0,0.0,,0.9326470588235296,2028-12-20,False,0.0673529411764704,
2026-02-25 23:08:43.242393,SR135CR9,PUT,135.0,3.313,0.0,0.0,317.1,0,0.0,,2.3488888888888892,2029-06-20,False,1.3488888888888892,
2026-02-25 23:08:43.710403,SR245CR8,PUT,245.0,2.316,0.0,0.0,317.1,0,0.0,,1.2942857142857145,2028-06-20,False,0.2942857142857145,
2026-02-25 23:08:44.181740,SR230CC0,CALL,230.0,4.06,0.0,0.0,317.1,0,0.0,,1.378695652173913,2030-03-19,False,0.3786956521739131,
2026-02-25 23:08:44.651994,SR285CR9,PUT,285.0,3.313,0.0,0.0,317.1,0,0.0,,1.1126315789473684,2029-06-20,False,0.11263157894736842,
2026-02-25 23:08:45.117874,SR110CX9,PUT,110.0,3.811,0.0,0.0,317.1,0,0.0,,2.882727272727273,2029-12-18,False,1.8827272727272728,
2026-02-25 23:08:45.589185,SR190CL9,CALL,190.0,3.811,0.0,0.0,317.1,0,0.0,,1.6689473684210527,2029-12-18,False,0.6689473684210527,
2026-02-25 23:08:46.065011,SR165CO9,PUT,165.0,3.064,0.0,0.0,317.1,0,0.0,,1.921818181818182,2029-03-21,False,0.9218181818181821,
2026-02-25 23:08:46.534356,SR295CF9,CALL,295.0,3.313,0.0,0.0,317.1,0,0.0,,1.0749152542372882,2029-06-20,False,0.07491525423728818,
2026-02-25 23:08:46.999392,SR275CR8,PUT,275.0,2.316,0.0,0.0,317.1,0,0.0,,1.1530909090909092,2028-06-20,False,0.15309090909090917,
2026-02-25 23:08:47.461316,SR270CX7,PUT,270.0,1.799,0.0,28.0,317.1,0,14.0,2.0,1.1744444444444446,2027-12-15,False,0.17444444444444462,0.35980749042955307
2026-02-25 23:08:47.956522,SR85CO0,PUT,85.0,4.06,0.0,0.0,317.1,0,0.0,,3.730588235294118,2030-03-19,False,2.730588235294118,
2026-02-25 23:08:48.426088,SR255CR9,PUT,255.0,3.313,0.0,0.0,317.1,0,0.0,,1.243529411764706,2029-06-20,False,0.243529411764706,
2026-02-25 23:08:49.047541,SR160CC9,CALL,160.0,3.064,0.0,0.0,317.1,0,0.0,,1.981875,2029-03-21,False,0.981875,
2026-02-25 23:08:49.520297,SR265CI8,CALL,265.0,2.565,0.0,0.0,317.1,0,0.0,,1.1966037735849058,2028-09-19,False,0.19660377358490577,
2026-02-25 23:08:49.990013,SR195CR8,PUT,195.0,2.316,0.0,0.0,317.1,0,0.0,,1.6261538461538465,2028-06-20,False,0.6261538461538465,
2026-02-25 23:08:50.468292,SR310CO8,PUT,310.0,2.048,0.0,0.0,317.11,0,0.0,,1.022935483870968,2028-03-14,False,0.02293548387096811,
2026-02-25 23:08:50.932697,SR370CR8,PUT,370.0,2.316,0.0,0.0,317.11,0,0.0,,0.8570540540540541,2028-06-20,False,0.1429459459459459,
2026-02-25 23:08:51.398272,SR305CX9,PUT,305.0,3.811,0.0,0.0,317.11,0,0.0,,1.0397049180327869,2029-12-18,False,0.03970491803278686,
2026-02-25 23:08:51.859938,SR360CO9,PUT,360.0,3.064,0.0,0.0,317.11,0,0.0,,0.8808611111111111,2029-03-21,False,0.1191388888888889,
2026-02-25 23:08:52.324637,SR195CX8,PUT,195.0,2.815,0.0,0.0,317.11,0,0.0,,1.6262051282051282,2028-12-20,False,0.6262051282051282,
2026-02-25 23:08:52.790421,SR225CF9,CALL,225.0,3.313,0.0,0.0,317.11,0,0.0,,1.4093777777777778,2029-06-20,False,0.40937777777777784,
2026-02-25 23:08:53.264768,SR360CB6D,CALL,360.0,-0.003,0.0,0.0,317.1,0,0.0,,0.8808333333333334,2026-02-24,False,0.11916666666666664,
2026-02-25 23:08:53.733199,SR380CC8,CALL,380.0,2.048,0.0,0.0,317.1,0,0.0,,0.8344736842105264,2028-03-14,False,0.16552631578947363,
2026-02-25 23:08:54.194014,SR200CR9,PUT,200.0,3.313,0.0,0.0,317.1,0,0.0,,1.5855,2029-06-20,False,0.5854999999999999,
2026-02-25 23:08:54.659642,SR80CO9,PUT,80.0,3.064,0.0,0.0,317.1,0,0.0,,3.96375,2029-03-21,False,2.96375,
2026-02-25 23:08:55.131676,SR280CU8,PUT,280.0,2.565,0.0,0.0,317.1,0,0.0,,1.1325,2028-09-19,False,0.13250000000000006,
2026-02-25 23:08:55.590584,SR185CF8,CALL,185.0,2.316,0.0,0.0,317.11,0,0.0,,1.7141081081081082,2028-06-20,False,0.7141081081081082,
2026-02-25 23:08:56.059757,SR110CX8,PUT,110.0,2.815,0.0,0.0,317.11,0,0.0,,2.8828181818181817,2028-12-20,False,1.8828181818181817,
2026-02-25 23:08:56.527383,SR340CP6,PUT,340.0,0.131,13.06,27.54,317.11,0,20.3,0.7133004926108374,0.9326764705882352,2026-04-14,True,0.06732352941176478,0.20167572244996274
2026-02-25 23:08:56.998312,SR310CI9,CALL,310.0,3.562,0.0,0.0,317.1,0,0.0,,1.0229032258064517,2029-09-18,False,0.022903225806451655,
2026-02-25 23:08:57.463357,SR360CF8,CALL,360.0,2.316,0.0,0.0,317.1,0,0.0,,0.8808333333333334,2028-06-20,False,0.11916666666666664,
2026-02-25 23:08:57.938337,SR250CX7,PUT,250.0,1.799,0.0,0.0,317.1,0,0.0,,1.2684000000000002,2027-12-15,False,0.2684000000000002,
2026-02-25 23:08:58.415134,SR280CO6A,PUT,280.0,0.016,0.01,0.57,317.1,0,0.29,1.9310344827586208,1.1325,2026-03-03,True,0.13250000000000006,0.5529466193310721
2026-02-25 23:08:58.901051,SR135CR8,PUT,135.0,2.316,0.0,0.0,317.1,0,0.0,,2.3488888888888892,2028-06-20,False,1.3488888888888892,
2026-02-25 23:08:59.402051,SR100CU8,PUT,100.0,2.565,0.0,0.0,317.1,0,0.0,,3.1710000000000003,2028-09-19,False,2.1710000000000003,
2026-02-25 23:08:59.872868,SR100CX9,PUT,100.0,3.811,0.0,0.0,317.1,0,0.0,,3.1710000000000003,2029-12-18,False,2.1710000000000003,
2026-02-25 23:09:00.349181,SR150CC9,CALL,150.0,3.064,0.0,0.0,317.11,0,0.0,,2.1140666666666665,2029-03-21,False,1.1140666666666665,
2026-02-25 23:09:00.838962,SR390CO8,PUT,390.0,2.048,0.0,0.0,317.11,0,0.0,,0.8131025641025641,2028-03-14,False,0.1868974358974359,
2026-02-25 23:09:01.304240,SR150CO8,PUT,150.0,2.048,0.0,0.0,317.11,0,0.0,,2.1140666666666665,2028-03-14,False,1.1140666666666665,
2026-02-25 23:09:01.780072,SR185CO9,PUT,185.0,3.064,0.0,0.0,317.11,0,0.0,,1.7141081081081082,2029-03-21,False,0.7141081081081082,
2026-02-25 23:09:02.249019,SR165CX8,PUT,165.0,2.815,0.0,0.0,317.11,0,0.0,,1.921878787878788,2028-12-20,False,0.921878787878788,
2026-02-25 23:09:02.754944,SR370CC6,CALL,370.0,0.055,0.0,0.18,317.11,0,0.09,2.0,0.8570540540540541,2026-03-18,False,0.1429459459459459,0.2766800138486233
2026-02-25 23:09:03.228368,SR315CU9,PUT,315.0,3.562,0.0,0.0,317.11,0,0.0,,1.0066984126984126,2029-09-18,False,0.006698412698412648,
2026-02-25 23:09:03.723944,SR215CF8,CALL,215.0,2.316,0.0,0.0,317.11,0,0.0,,1.4749302325581397,2028-06-20,False,0.4749302325581397,
2026-02-25 23:09:04.199582,SR210CL9,CALL,210.0,3.811,0.0,0.0,317.11,0,0.0,,1.510047619047619,2029-12-18,False,0.5100476190476191,
2026-02-25 23:09:04.665149,SR145CI9,CALL,145.0,3.562,0.0,0.0,317.11,0,0.0,,2.1869655172413793,2029-09-18,False,1.1869655172413793,
2026-02-25 23:09:05.144359,SR310CO9,PUT,310.0,3.064,0.0,0.0,317.11,0,0.0,,1.022935483870968,2029-03-21,False,0.02293548387096811,
2026-02-25 23:09:05.624613,SR275CX9,PUT,275.0,3.811,0.0,0.0,317.11,0,0.0,,1.1531272727272728,2029-12-18,False,0.15312727272727278,
2026-02-25 23:09:06.098978,SR155CR9,PUT,155.0,3.313,0.0,0.0,317.11,0,0.0,,2.045870967741936,2029-06-20,False,1.0458709677419362,
2026-02-25 23:09:06.573409,SR145CL9,CALL,145.0,3.811,0.0,0.0,317.11,0,0.0,,2.1869655172413793,2029-12-18,False,1.1869655172413793,
2026-02-25 23:09:07.082749,SR90CL9,CALL,90.0,3.811,0.0,0.0,317.11,0,0.0,,3.5234444444444444,2029-12-18,False,2.5234444444444444,
2026-02-25 23:09:07.559559,SR345CR8,PUT,345.0,2.316,0.0,0.0,317.11,0,0.0,,0.9191594202898552,2028-06-20,False,0.0808405797101448,
2026-02-25 23:09:08.031427,SR260CO0,PUT,260.0,4.06,0.0,0.0,317.11,0,0.0,,1.2196538461538462,2030-03-19,False,0.2196538461538462,
2026-02-25 23:09:08.502563,SR55CI9,CALL,55.0,3.562,0.0,0.0,317.11,0,0.0,,5.7656363636363634,2029-09-18,False,4.7656363636363634,
2026-02-25 23:09:08.977991,SR300CD6,CALL,300.0,0.131,20.69,33.02,317.11,0,26.855000000000004,0.4591323775833178,1.0570333333333333,2026-04-14,True,0.05703333333333327,0.2877381551408506
2026-02-25 23:09:09.455411,SR320CC8,CALL,320.0,2.048,0.0,0.0,317.11,0,0.0,,0.99096875,2028-03-14,False,0.009031250000000046,
2026-02-25 23:09:09.925874,SR190CX8,PUT,190.0,2.815,0.0,0.0,317.11,0,0.0,,1.669,2028-12-20,False,0.669,
2026-02-25 23:09:10.396975,SR235CU8,PUT,235.0,2.565,0.0,0.0,317.11,0,0.0,,1.349404255319149,2028-09-19,False,0.349404255319149,
